Date,Provider,Service,Region,Amount,Usage_Type,Efficiency_Score
2023-12-12,SaaS,Databricks,global,3475.41,on-demand,86
2023-12-13,GCP,Compute Engine,global,4008.47,reserved,92
2023-12-13,Azure,SQL Database,global,1316.23,on-demand,42
2023-12-13,GCP,Compute Engine,global,3700.97,on-demand,67
2023-12-14,GCP,Compute Engine,global,2334.41,on-demand,67
2023-12-14,GCP,Compute Engine,global,541.32,on-demand,58
2023-12-14,Azure,Fabric,global,1253.29,on-demand,89
2023-12-14,GCP,BigQuery,global,4559.22,reserved,35
2023-12-14,AWS,EC2,global,1407.11,reserved,61
2023-12-15,GCP,Compute Engine,global,546.37,on-demand,92
2023-12-15,SaaS,Snowflake,global,2033.2,on-demand,43
2023-12-15,SaaS,Databricks,global,939.6,on-demand,88
2023-12-15,Azure,SQL Database,global,1485.29,on-demand,93
2023-12-16,GCP,BigQuery,global,2809.9,on-demand,41
2023-12-16,SaaS,Snowflake,global,4503.84,on-demand,82
2023-12-16,SaaS,Snowflake,global,1436.67,on-demand,59
2023-12-16,Azure,Fabric,global,3285.96,on-demand,95
2023-12-17,Azure,VMs,global,4996.39,reserved,70
2023-12-17,Azure,Fabric,global,1340.28,reserved,70
2023-12-17,GCP,Compute Engine,global,3409.39,on-demand,41
2023-12-17,AWS,EC2,global,4003.32,reserved,47
2023-12-18,GCP,BigQuery,global,2460.7,reserved,68
2023-12-18,AWS,EC2,global,4708.78,on-demand,63
2023-12-18,Azure,Fabric,global,3291.68,on-demand,40
2023-12-18,Azure,VMs,global,1249.48,reserved,68
2023-12-18,GCP,Compute Engine,global,2293.57,on-demand,78
2023-12-18,Azure,VMs,global,2859.16,reserved,80
2023-12-19,AWS,RDS,global,2570.99,reserved,49
2023-12-19,AWS,Databricks,global,3248.86,on-demand,94
2023-12-19,Azure,VMs,global,1446.34,on-demand,68
2023-12-20,SaaS,Snowflake,global,672.18,reserved,39
2023-12-20,AWS,Kubernetes,global,892.24,on-demand,47
2023-12-20,Azure,VMs,global,4044.86,on-demand,30
2023-12-20,AWS,Snowflake,global,1641.42,on-demand,47
2023-12-20,Azure,Fabric,global,616.22,on-demand,32
2023-12-21,GCP,BigQuery,global,3050.2,reserved,88
2023-12-21,SaaS,Databricks,global,1863.54,reserved,84
2023-12-21,SaaS,Snowflake,global,4188.21,on-demand,73
2023-12-22,AWS,RDS,global,599.53,on-demand,46
2023-12-22,AWS,Snowflake,global,1583.02,on-demand,79
2023-12-22,SaaS,Snowflake,global,1448.08,on-demand,65
2023-12-22,GCP,Compute Engine,global,3739.52,reserved,78
2023-12-22,SaaS,Databricks,global,4922.44,on-demand,61
2023-12-22,SaaS,Databricks,global,1048.1,on-demand,43
2023-12-23,GCP,Compute Engine,global,4208.46,reserved,83
2023-12-23,GCP,BigQuery,global,2527.78,reserved,87
2023-12-23,AWS,Kubernetes,global,2520.64,reserved,59
2023-12-23,Azure,SQL Database,global,936.71,reserved,34
2023-12-24,AWS,EC2,global,3389.88,reserved,90
2023-12-24,Azure,SQL Database,global,1026.18,on-demand,43
2023-12-24,GCP,BigQuery,global,3817.44,reserved,83
2023-12-24,AWS,Kubernetes,global,4019.4,on-demand,59
2023-12-24,GCP,BigQuery,global,3112.23,on-demand,92
2023-12-24,GCP,Compute Engine,global,1663.65,on-demand,34
2023-12-25,AWS,Databricks,global,2372.1,reserved,43
2023-12-25,SaaS,Snowflake,global,4373.28,reserved,77
2023-12-25,AWS,RDS,global,3815.59,on-demand,72
2023-12-25,SaaS,Databricks,global,626.18,on-demand,69
2023-12-25,GCP,BigQuery,global,2503.67,reserved,47
2023-12-26,SaaS,Databricks,global,4972.06,on-demand,63
2023-12-26,Azure,Fabric,global,4436.32,on-demand,61
2023-12-26,SaaS,Databricks,global,4943.6,on-demand,75
2023-12-26,Azure,AKS,global,988.51,on-demand,47
2023-12-26,SaaS,Snowflake,global,2738.25,reserved,63
2023-12-27,GCP,Compute Engine,global,2497.52,on-demand,76
2023-12-27,SaaS,Snowflake,global,1200.05,reserved,95
2023-12-27,SaaS,Snowflake,global,1038.66,reserved,33
2023-12-27,AWS,Snowflake,global,1329.22,reserved,92
2023-12-28,SaaS,Databricks,global,3479.16,on-demand,38
2023-12-28,GCP,Compute Engine,global,4555.01,on-demand,72
2023-12-28,SaaS,Databricks,global,576.48,reserved,58
2023-12-28,AWS,EC2,global,4891.46,reserved,34
2023-12-29,GCP,BigQuery,global,1023.67,reserved,62
2023-12-29,AWS,Kubernetes,global,1292.6,on-demand,93
2023-12-29,Azure,AKS,global,4358.27,on-demand,74
2023-12-30,AWS,Snowflake,global,1745.58,on-demand,94
2023-12-30,AWS,EC2,global,601.53,reserved,69
2023-12-30,GCP,BigQuery,global,3698.11,on-demand,79
2023-12-30,Azure,Fabric,global,4590.9,reserved,67
2023-12-30,GCP,Compute Engine,global,2356.49,reserved,62
2023-12-31,Azure,VMs,global,3593.05,reserved,85
2023-12-31,AWS,Kubernetes,global,2592.46,on-demand,71
2023-12-31,Azure,Fabric,global,1925.78,on-demand,68
2023-12-31,GCP,BigQuery,global,863.94,on-demand,87
2023-12-31,GCP,BigQuery,global,1543.86,reserved,82
2023-12-31,SaaS,Databricks,global,3923.77,reserved,32
2024-01-01,Azure,AKS,global,3195.19,reserved,36
2024-01-01,Azure,AKS,global,1787.68,reserved,45
2024-01-01,GCP,BigQuery,global,4792.75,on-demand,63
2024-01-02,Azure,Fabric,global,2161.49,reserved,75
2024-01-02,Azure,Fabric,global,3443.63,reserved,90
2024-01-02,GCP,BigQuery,global,3149.5,reserved,57
2024-01-03,GCP,BigQuery,global,3962.25,reserved,83
2024-01-03,GCP,BigQuery,global,4180.17,reserved,49
2024-01-03,Azure,AKS,global,3323.04,on-demand,94
2024-01-03,GCP,BigQuery,global,4149.92,on-demand,54
2024-01-04,AWS,Kubernetes,global,1284.83,reserved,56
2024-01-04,SaaS,Databricks,global,891.86,on-demand,94
2024-01-04,SaaS,Databricks,global,1940.58,on-demand,31
2024-01-04,GCP,Compute Engine,global,3782.15,reserved,43
2024-01-04,Azure,SQL Database,global,3211.07,on-demand,56
2024-01-05,Azure,SQL Database,global,694.4,on-demand,37
2024-01-05,SaaS,Snowflake,global,1720.74,on-demand,34
2024-01-05,SaaS,Snowflake,global,823.98,reserved,45
2024-01-06,SaaS,Snowflake,global,1076.47,on-demand,81
2024-01-06,Azure,SQL Database,global,1282.28,reserved,69
2024-01-06,GCP,Compute Engine,global,2851.47,reserved,44
2024-01-06,SaaS,Databricks,global,3043.87,reserved,72
2024-01-07,SaaS,Databricks,global,3900.62,on-demand,85
2024-01-07,AWS,Databricks,global,4998.25,on-demand,69
2024-01-07,Azure,SQL Database,global,3635.14,reserved,66
2024-01-07,GCP,BigQuery,global,4384.11,reserved,82
2024-01-07,GCP,BigQuery,global,2567.74,on-demand,48
2024-01-08,Azure,VMs,global,4190.79,on-demand,55
2024-01-08,AWS,Databricks,global,3793.69,on-demand,31
2024-01-08,SaaS,Databricks,global,3354.19,reserved,82
2024-01-08,Azure,AKS,global,3328.47,reserved,36
2024-01-09,AWS,RDS,global,2963.84,on-demand,66
2024-01-09,AWS,Snowflake,global,4779.43,reserved,88
2024-01-09,SaaS,Snowflake,global,736.31,on-demand,34
2024-01-10,Azure,Fabric,global,1057.85,on-demand,91
2024-01-10,SaaS,Databricks,global,1449.31,reserved,33
2024-01-10,GCP,BigQuery,global,3143.35,reserved,92
2024-01-11,AWS,Snowflake,global,2959.71,reserved,82
2024-01-11,Azure,VMs,global,708.48,on-demand,77
2024-01-11,Azure,Fabric,global,906.75,reserved,57
2024-01-11,SaaS,Databricks,global,932.35,reserved,77
2024-01-11,AWS,RDS,global,1751.82,reserved,92
2024-01-11,AWS,RDS,global,1448.16,reserved,48
2024-01-12,AWS,Snowflake,global,1846.6,on-demand,45
2024-01-12,GCP,Compute Engine,global,1200.36,reserved,60
2024-01-12,SaaS,Snowflake,global,1278.57,reserved,53
2024-01-13,GCP,BigQuery,global,1458.98,on-demand,32
2024-01-13,AWS,Snowflake,global,4075.87,reserved,61
2024-01-13,GCP,Compute Engine,global,2634.87,reserved,90
2024-01-13,AWS,EC2,global,1376.1,on-demand,73
2024-01-14,Azure,SQL Database,global,2585.11,on-demand,61
2024-01-14,AWS,Databricks,global,973.22,on-demand,41
2024-01-14,AWS,Databricks,global,1611.17,on-demand,54
2024-01-15,Azure,AKS,global,3491.97,reserved,51
2024-01-15,AWS,Databricks,global,4158.95,reserved,57
2024-01-15,Azure,Fabric,global,1653.67,reserved,75
2024-01-15,SaaS,Databricks,global,1676.36,reserved,43
2024-01-15,Azure,Fabric,global,1403.74,on-demand,80
2024-01-16,Azure,Fabric,global,4568.36,on-demand,67
2024-01-16,Azure,VMs,global,2748.22,reserved,30
2024-01-16,SaaS,Snowflake,global,2896.75,on-demand,83
2024-01-16,GCP,Compute Engine,global,4111.21,reserved,69
2024-01-16,SaaS,Databricks,global,2866.78,on-demand,57
2024-01-16,Azure,AKS,global,4424.13,reserved,32
2024-01-17,AWS,Snowflake,global,4974.17,on-demand,79
2024-01-17,GCP,Compute Engine,global,4165.3,on-demand,71
2024-01-17,GCP,Compute Engine,global,3231.22,on-demand,48
2024-01-17,Azure,AKS,global,3844.46,reserved,93
2024-01-17,AWS,Kubernetes,global,2858.14,reserved,65
2024-01-17,AWS,Snowflake,global,3776.61,reserved,92
2024-01-18,GCP,BigQuery,global,3625.15,reserved,50
2024-01-18,GCP,Compute Engine,global,1368.17,reserved,37
2024-01-18,GCP,BigQuery,global,1104.66,on-demand,35
2024-01-18,AWS,Databricks,global,2020.77,on-demand,93
2024-01-18,SaaS,Databricks,global,1160.85,reserved,49
2024-01-18,SaaS,Snowflake,global,4054.22,on-demand,81
2024-01-19,Azure,Fabric,global,2698.72,on-demand,53
2024-01-19,GCP,Compute Engine,global,4530.1,reserved,80
2024-01-19,AWS,Snowflake,global,2525.02,on-demand,73
2024-01-19,GCP,Compute Engine,global,2924.13,reserved,90
2024-01-19,Azure,SQL Database,global,3131.9,reserved,80
2024-01-20,SaaS,Snowflake,global,4463.76,on-demand,55
2024-01-20,SaaS,Databricks,global,3675.35,reserved,64
2024-01-20,AWS,Databricks,global,4414.32,on-demand,31
2024-01-20,SaaS,Databricks,global,3271.61,reserved,93
2024-01-20,SaaS,Databricks,global,774.55,on-demand,77
2024-01-20,AWS,RDS,global,1724.16,reserved,37
2024-01-21,GCP,Compute Engine,global,834.99,reserved,53
2024-01-21,GCP,Compute Engine,global,4100.25,on-demand,79
2024-01-21,AWS,Kubernetes,global,2904.15,on-demand,93
2024-01-21,AWS,Kubernetes,global,4141.09,reserved,47
2024-01-21,SaaS,Snowflake,global,3235.56,on-demand,63
2024-01-22,AWS,EC2,global,2763.3,reserved,92
2024-01-22,SaaS,Snowflake,global,4126.98,reserved,40
2024-01-22,SaaS,Databricks,global,3758.71,on-demand,78
2024-01-23,AWS,Databricks,global,676.22,reserved,85
2024-01-23,Azure,Fabric,global,1761.15,on-demand,80
2024-01-23,GCP,BigQuery,global,2128.29,on-demand,36
2024-01-23,AWS,Snowflake,global,3832.01,on-demand,42
2024-01-23,Azure,AKS,global,1431.9,on-demand,85
2024-01-23,AWS,RDS,global,4003.02,reserved,59
2024-01-24,AWS,Snowflake,global,2943.58,reserved,76
2024-01-24,Azure,Fabric,global,1625.98,on-demand,38
2024-01-24,GCP,Compute Engine,global,3366.17,on-demand,30
2024-01-24,GCP,Compute Engine,global,2402.6,reserved,90
2024-01-24,SaaS,Snowflake,global,663.67,reserved,59
2024-01-25,GCP,Compute Engine,global,2767.64,reserved,95
2024-01-25,Azure,VMs,global,830.16,on-demand,82
2024-01-25,GCP,Compute Engine,global,1421.66,on-demand,43
2024-01-25,AWS,EC2,global,3175.78,reserved,70
2024-01-25,SaaS,Databricks,global,1524.08,on-demand,86
2024-01-26,AWS,Databricks,global,590.21,on-demand,61
2024-01-26,GCP,Compute Engine,global,866.43,on-demand,42
2024-01-26,GCP,BigQuery,global,2155.4,reserved,93
2024-01-26,Azure,VMs,global,1226.37,on-demand,51
2024-01-26,Azure,VMs,global,3416.93,reserved,66
2024-01-26,SaaS,Databricks,global,4977.96,on-demand,35
2024-01-27,SaaS,Databricks,global,1347.34,on-demand,43
2024-01-27,GCP,Compute Engine,global,4123.99,reserved,86
2024-01-27,GCP,BigQuery,global,3779.45,on-demand,77
2024-01-27,AWS,Databricks,global,717.47,on-demand,55
2024-01-27,SaaS,Snowflake,global,2298.64,reserved,76
2024-01-27,GCP,BigQuery,global,1299.39,reserved,44
2024-01-28,Azure,AKS,global,3888.69,on-demand,34
2024-01-28,AWS,EC2,global,715.46,reserved,48
2024-01-28,Azure,VMs,global,1650.23,reserved,71
2024-01-28,GCP,BigQuery,global,1859.4,on-demand,59
2024-01-28,Azure,Fabric,global,2528.67,on-demand,68
2024-01-28,Azure,SQL Database,global,3452.57,on-demand,85
2024-01-29,AWS,Snowflake,global,4601.47,reserved,42
2024-01-29,Azure,AKS,global,1056.96,reserved,38
2024-01-29,Azure,Fabric,global,1729.92,reserved,58
2024-01-30,GCP,BigQuery,global,3616.78,reserved,47
2024-01-30,Azure,AKS,global,983.13,reserved,78
2024-01-30,GCP,Compute Engine,global,1186.48,reserved,37
2024-01-31,Azure,AKS,global,2876.07,reserved,78
2024-01-31,SaaS,Snowflake,global,3788.5,reserved,71
2024-01-31,GCP,Compute Engine,global,2486.55,on-demand,32
2024-01-31,SaaS,Databricks,global,1631.34,on-demand,53
2024-01-31,Azure,SQL Database,global,1493.89,reserved,32
2024-01-31,SaaS,Snowflake,global,4303.18,on-demand,65
2024-02-01,SaaS,Databricks,global,4401.44,on-demand,43
2024-02-01,SaaS,Databricks,global,1138.19,reserved,53
2024-02-01,Azure,SQL Database,global,3244.66,on-demand,75
2024-02-02,AWS,Kubernetes,global,2649.85,reserved,66
2024-02-02,Azure,SQL Database,global,1741.67,reserved,46
2024-02-02,SaaS,Snowflake,global,3264.21,on-demand,63
2024-02-02,GCP,Compute Engine,global,4614.23,on-demand,48
2024-02-03,GCP,BigQuery,global,2169.9,on-demand,81
2024-02-03,AWS,Kubernetes,global,1159.66,reserved,92
2024-02-03,Azure,VMs,global,4113.93,reserved,81
2024-02-03,SaaS,Snowflake,global,2689.06,on-demand,35
2024-02-03,Azure,Fabric,global,618.66,reserved,91
2024-02-04,AWS,Kubernetes,global,859.96,reserved,65
2024-02-04,SaaS,Databricks,global,3201.25,reserved,42
2024-02-04,Azure,SQL Database,global,3398.56,on-demand,41
2024-02-04,AWS,Databricks,global,4404.79,reserved,85
2024-02-04,SaaS,Databricks,global,1333.59,on-demand,50
2024-02-05,GCP,BigQuery,global,3624.36,reserved,45
2024-02-05,SaaS,Databricks,global,3115.75,on-demand,74
2024-02-05,GCP,BigQuery,global,1736.18,reserved,87
2024-02-06,AWS,RDS,global,3168.69,reserved,89
2024-02-06,SaaS,Databricks,global,2820.65,on-demand,72
2024-02-06,AWS,Snowflake,global,3036.5,on-demand,55
2024-02-06,Azure,Fabric,global,1708.71,reserved,67
2024-02-07,AWS,EC2,global,2028.29,reserved,44
2024-02-07,Azure,Fabric,global,707.13,reserved,59
2024-02-07,GCP,BigQuery,global,1060.29,on-demand,88
2024-02-07,GCP,BigQuery,global,4694.41,reserved,37
2024-02-08,GCP,Compute Engine,global,919.72,on-demand,48
2024-02-08,SaaS,Databricks,global,575.4,on-demand,50
2024-02-08,AWS,Databricks,global,2576.63,reserved,62
2024-02-09,GCP,Compute Engine,global,3783.09,on-demand,89
2024-02-09,AWS,Kubernetes,global,525.23,on-demand,86
2024-02-09,GCP,Compute Engine,global,3890.52,on-demand,84
2024-02-09,SaaS,Databricks,global,4175.33,reserved,75
2024-02-09,SaaS,Snowflake,global,928.82,reserved,71
2024-02-10,Azure,AKS,global,4153.83,reserved,60
2024-02-10,SaaS,Databricks,global,2493.97,reserved,62
2024-02-10,GCP,BigQuery,global,651.04,reserved,78
2024-02-10,Azure,SQL Database,global,1029.04,on-demand,58
2024-02-10,AWS,Kubernetes,global,3262.93,reserved,58
2024-02-10,AWS,Snowflake,global,3848.05,on-demand,49
2024-02-11,Azure,Fabric,global,1919.37,reserved,76
2024-02-11,SaaS,Snowflake,global,3284.43,on-demand,51
2024-02-11,GCP,Compute Engine,global,2084.31,reserved,82
2024-02-12,GCP,Compute Engine,global,4288.69,reserved,49
2024-02-12,GCP,BigQuery,global,1164.16,on-demand,78
2024-02-12,Azure,Fabric,global,905.82,reserved,75
2024-02-13,SaaS,Databricks,global,4226.32,on-demand,74
2024-02-13,Azure,AKS,global,3672.89,reserved,91
2024-02-13,AWS,RDS,global,911.38,on-demand,92
2024-02-13,AWS,Kubernetes,global,4619.39,on-demand,43
2024-02-13,GCP,Compute Engine,global,3134.73,on-demand,47
2024-02-14,GCP,Compute Engine,global,1713.71,reserved,59
2024-02-14,SaaS,Snowflake,global,1569.45,on-demand,89
2024-02-14,Azure,VMs,global,2622.17,reserved,69
2024-02-14,GCP,Compute Engine,global,4010.54,on-demand,39
2024-02-15,GCP,BigQuery,global,4378.79,reserved,64
2024-02-15,GCP,Compute Engine,global,4961.87,on-demand,51
2024-02-15,AWS,EC2,global,3089.61,on-demand,42
2024-02-16,GCP,BigQuery,global,545.56,reserved,51
2024-02-16,SaaS,Snowflake,global,2378.64,on-demand,30
2024-02-16,GCP,BigQuery,global,3123.94,reserved,94
2024-02-16,GCP,Compute Engine,global,948.82,on-demand,31
2024-02-16,GCP,Compute Engine,global,4403.08,on-demand,49
2024-02-17,Azure,VMs,global,3677.37,on-demand,40
2024-02-17,SaaS,Snowflake,global,1864.51,on-demand,69
2024-02-17,Azure,Fabric,global,1408.75,on-demand,84
2024-02-17,AWS,Kubernetes,global,4184.47,reserved,92
2024-02-18,SaaS,Snowflake,global,1281.76,reserved,83
2024-02-18,AWS,EC2,global,4898.26,reserved,51
2024-02-18,GCP,Compute Engine,global,3732.74,on-demand,85
2024-02-18,SaaS,Databricks,global,3677.97,on-demand,70
2024-02-19,AWS,RDS,global,2812.0,on-demand,54
2024-02-19,AWS,Snowflake,global,4119.79,on-demand,94
2024-02-19,Azure,AKS,global,4771.19,reserved,47
2024-02-19,Azure,Fabric,global,4796.45,on-demand,37
2024-02-19,GCP,BigQuery,global,1619.39,reserved,82
2024-02-20,SaaS,Databricks,global,1277.02,reserved,63
2024-02-20,SaaS,Snowflake,global,2089.35,reserved,47
2024-02-20,Azure,VMs,global,4757.31,reserved,43
2024-02-20,GCP,BigQuery,global,4654.0,reserved,74
2024-02-20,GCP,BigQuery,global,1698.74,on-demand,40
2024-02-21,AWS,RDS,global,1031.17,on-demand,75
2024-02-21,SaaS,Snowflake,global,959.2,on-demand,80
2024-02-21,Azure,SQL Database,global,4375.71,reserved,42
2024-02-21,GCP,BigQuery,global,4670.73,reserved,39
2024-02-21,GCP,Compute Engine,global,3679.38,on-demand,77
2024-02-21,AWS,EC2,global,3709.24,on-demand,74
2024-02-22,AWS,Databricks,global,4027.03,reserved,42
2024-02-22,AWS,EC2,global,3550.76,reserved,54
2024-02-22,GCP,BigQuery,global,2630.68,reserved,40
2024-02-23,SaaS,Databricks,global,4569.53,on-demand,57
2024-02-23,Azure,SQL Database,global,1626.2,reserved,72
2024-02-23,AWS,Databricks,global,3999.4,reserved,82
2024-02-24,Azure,AKS,global,1501.19,on-demand,79
2024-02-24,AWS,RDS,global,1905.73,on-demand,40
2024-02-24,GCP,Compute Engine,global,513.93,reserved,56
2024-02-24,AWS,Databricks,global,2371.19,reserved,66
2024-02-24,Azure,AKS,global,1133.53,reserved,94
2024-02-24,SaaS,Databricks,global,3984.91,reserved,30
2024-02-25,AWS,EC2,global,2095.7,on-demand,88
2024-02-25,Azure,SQL Database,global,1238.05,on-demand,47
2024-02-25,GCP,Compute Engine,global,1276.44,reserved,64
2024-02-25,Azure,AKS,global,2579.3,reserved,60
2024-02-25,SaaS,Databricks,global,2311.29,reserved,46
2024-02-26,SaaS,Snowflake,global,4064.74,reserved,71
2024-02-26,AWS,Snowflake,global,2617.37,on-demand,95
2024-02-26,SaaS,Snowflake,global,1336.35,on-demand,94
2024-02-26,AWS,EC2,global,2366.84,reserved,61
2024-02-26,AWS,EC2,global,4915.44,on-demand,66
2024-02-27,SaaS,Databricks,global,4287.0,reserved,71
2024-02-27,SaaS,Databricks,global,1283.66,reserved,88
2024-02-27,SaaS,Databricks,global,2177.75,on-demand,46
2024-02-27,Azure,VMs,global,1105.69,reserved,84
2024-02-28,SaaS,Snowflake,global,4508.63,on-demand,77
2024-02-28,AWS,Kubernetes,global,817.81,on-demand,42
2024-02-28,AWS,Kubernetes,global,3888.62,reserved,55
2024-02-29,Azure,AKS,global,3153.2,on-demand,38
2024-02-29,GCP,Compute Engine,global,4974.07,reserved,50
2024-02-29,Azure,SQL Database,global,4164.7,on-demand,32
2024-02-29,AWS,Kubernetes,global,3488.13,on-demand,94
2024-03-01,GCP,BigQuery,global,4288.7,reserved,52
2024-03-01,SaaS,Databricks,global,3459.64,on-demand,70
2024-03-01,GCP,Compute Engine,global,3767.3,reserved,46
2024-03-02,Azure,AKS,global,1342.28,on-demand,77
2024-03-02,SaaS,Databricks,global,4656.32,reserved,76
2024-03-02,AWS,Kubernetes,global,3107.04,on-demand,42
2024-03-03,AWS,Databricks,global,3595.92,on-demand,73
2024-03-03,SaaS,Databricks,global,4119.62,reserved,88
2024-03-03,GCP,Compute Engine,global,3881.93,reserved,53
2024-03-03,AWS,RDS,global,3839.74,reserved,48
2024-03-03,AWS,Snowflake,global,2739.2,on-demand,71
2024-03-03,SaaS,Snowflake,global,878.49,on-demand,73
2024-03-04,AWS,Databricks,global,4389.76,reserved,79
2024-03-04,Azure,VMs,global,930.38,reserved,79
2024-03-04,SaaS,Databricks,global,2642.38,reserved,31
2024-03-04,GCP,BigQuery,global,4771.44,reserved,81
2024-03-05,AWS,RDS,global,1765.71,reserved,68
2024-03-05,GCP,Compute Engine,global,3598.86,reserved,75
2024-03-05,GCP,Compute Engine,global,942.95,reserved,30
2024-03-05,AWS,RDS,global,3515.83,on-demand,44
2024-03-06,Azure,Fabric,global,824.16,reserved,88
2024-03-06,SaaS,Snowflake,global,3963.48,reserved,32
2024-03-06,SaaS,Databricks,global,4400.2,reserved,47
2024-03-07,SaaS,Databricks,global,2444.09,reserved,80
2024-03-07,AWS,RDS,global,4157.8,reserved,40
2024-03-07,AWS,Databricks,global,4872.85,on-demand,53
2024-03-07,AWS,Kubernetes,global,3851.91,on-demand,92
2024-03-07,SaaS,Snowflake,global,2251.45,on-demand,37
2024-03-07,SaaS,Databricks,global,2636.85,reserved,38
2024-03-08,SaaS,Databricks,global,1759.08,reserved,43
2024-03-08,SaaS,Snowflake,global,2467.87,on-demand,52
2024-03-08,SaaS,Snowflake,global,3001.76,on-demand,83
2024-03-08,GCP,BigQuery,global,514.44,reserved,44
2024-03-08,SaaS,Databricks,global,3242.45,reserved,54
2024-03-08,SaaS,Databricks,global,4298.75,reserved,95
2024-03-09,AWS,EC2,global,3271.25,reserved,48
2024-03-09,GCP,BigQuery,global,2790.44,reserved,89
2024-03-09,AWS,Kubernetes,global,4406.22,reserved,72
2024-03-09,Azure,VMs,global,3161.02,on-demand,85
2024-03-09,Azure,AKS,global,1574.14,on-demand,63
2024-03-09,SaaS,Databricks,global,3612.1,reserved,81
2024-03-10,SaaS,Snowflake,global,1051.64,reserved,90
2024-03-10,Azure,SQL Database,global,4495.99,reserved,43
2024-03-10,GCP,Compute Engine,global,1212.09,on-demand,58
